hpRemaining
BEST;controllers.RoombaController;35.5
WORST;controllers.RandomController;19.7
monstersKilled
BEST;controllers.RandomController;4.4
WORST;controllers.RoombaController;1.1
treasuresCollected
BEST;controllers.RandomController;2.8
WORST;controllers.PathfindingController;0.0
potionsDrunk
BEST;controllers.RandomController;2.8
WORST;controllers.RoombaController;0.4
actionsTaken
BEST;controllers.RoombaController;300.0
BEST;controllers.QLearningController;300.0
WORST;controllers.PathfindingController;20.0
tilesExplored
BEST;controllers.RandomController;61.6
WORST;controllers.PathfindingController;21.0
---------------------------------------
timesCompleted
controllers.RandomController;3.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;10.0
controllers.QLearningController;0.0
timesDied
controllers.RandomController;0.0
controllers.ZombieController;0.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;0.0
timesUncompleted
controllers.RandomController;7.0
controllers.ZombieController;9.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;10.0
---------------------------------------
hpRemaining
controllers.RandomController;14.0;40.0;33.0;8.0;7.0;1.0;29.0;11.0;27.0;27.0
controllers.ZombieController;30.0;35.0;33.0;40.0;40.0;14.0;40.0;28.0;22.0;32.0
controllers.RoombaController;28.0;35.0;35.0;40.0;34.0;40.0;35.0;40.0;33.0;35.0
controllers.PathfindingController;32.0;35.0;33.0;35.0;28.0;30.0;29.0;27.0;27.0;32.0
controllers.MCTSController;32.0;35.0;33.0;35.0;23.0;34.0;26.0;27.0;17.0;32.0
controllers.QLearningController;40.0;40.0;22.0;33.0;29.0;40.0;40.0;40.0;24.0;40.0
monstersKilled
controllers.RandomController;6.0;2.0;4.0;5.0;7.0;8.0;2.0;3.0;2.0;5.0
controllers.ZombieController;2.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;4.0;1.0
controllers.RoombaController;1.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.MCTSController;2.0;2.0;3.0;2.0;2.0;1.0;3.0;2.0;2.0;2.0
controllers.QLearningController;2.0;0.0;4.0;2.0;2.0;0.0;0.0;1.0;2.0;1.0
treasuresCollected
controllers.RandomController;3.0;1.0;2.0;5.0;4.0;6.0;0.0;4.0;1.0;2.0
controllers.ZombieController;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
controllers.RoombaController;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0;1.0
controllers.QLearningController;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0
potionsDrunk
controllers.RandomController;4.0;2.0;4.0;3.0;4.0;4.0;1.0;1.0;1.0;4.0
controllers.ZombieController;2.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0
controllers.RoombaController;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;1.0;1.0;2.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0
controllers.QLearningController;3.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0
actionsTaken
controllers.RandomController;300.0;300.0;300.0;300.0;300.0;300.0;38.0;168.0;166.0;300.0
controllers.ZombieController;300.0;300.0;122.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
controllers.MCTSController;48.0;38.0;56.0;38.0;50.0;98.0;110.0;56.0;30.0;52.0
controllers.QLearningController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
tilesExplored
controllers.RandomController;75.0;40.0;59.0;71.0;77.0;94.0;30.0;65.0;39.0;66.0
controllers.ZombieController;34.0;27.0;42.0;21.0;24.0;36.0;23.0;27.0;52.0;22.0
controllers.RoombaController;44.0;44.0;48.0;32.0;40.0;20.0;43.0;28.0;40.0;43.0
controllers.PathfindingController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.MCTSController;25.0;23.0;29.0;22.0;22.0;46.0;32.0;27.0;25.0;26.0
controllers.QLearningController;42.0;19.0;42.0;29.0;49.0;24.0;24.0;32.0;47.0;34.0
---------------------------------------

