hpRemaining
BEST;controllers.RoombaController;40.0
WORST;controllers.RandomController;13.8
monstersKilled
BEST;controllers.RandomController;4.1
WORST;controllers.RoombaController;0.0
treasuresCollected
BEST;controllers.MCTSController;3.2
WORST;controllers.RoombaController;0.0
WORST;controllers.PathfindingController;0.0
potionsDrunk
BEST;controllers.RandomController;1.9
WORST;controllers.RoombaController;0.0
WORST;controllers.PathfindingController;0.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;24.0
tilesExplored
BEST;controllers.RandomController;55.0
WORST;controllers.RoombaController;3.0
---------------------------------------
timesCompleted
controllers.RandomController;3.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;8.0
controllers.QLearningController;2.0
timesDied
controllers.RandomController;2.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;0.0
timesUncompleted
controllers.RandomController;5.0
controllers.ZombieController;8.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.MCTSController;2.0
controllers.QLearningController;8.0
---------------------------------------
hpRemaining
controllers.RandomController;14.0;8.0;0.0;25.0;13.0;16.0;12.0;29.0;21.0;0.0
controllers.ZombieController;40.0;40.0;40.0;0.0;22.0;40.0;35.0;17.0;40.0;40.0
controllers.RoombaController;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0
controllers.PathfindingController;30.0;27.0;31.0;35.0;29.0;32.0;35.0;29.0;28.0;26.0
controllers.MCTSController;27.0;24.0;31.0;32.0;24.0;29.0;31.0;29.0;18.0;40.0
controllers.QLearningController;21.0;34.0;17.0;13.0;16.0;11.0;7.0;40.0;40.0;14.0
monstersKilled
controllers.RandomController;3.0;5.0;5.0;3.0;6.0;4.0;4.0;1.0;3.0;7.0
controllers.ZombieController;0.0;0.0;1.0;5.0;4.0;1.0;1.0;3.0;0.0;0.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;3.0;1.0
controllers.QLearningController;4.0;1.0;3.0;4.0;5.0;3.0;5.0;0.0;0.0;4.0
treasuresCollected
controllers.RandomController;4.0;3.0;4.0;2.0;4.0;2.0;3.0;2.0;3.0;4.0
controllers.ZombieController;1.0;2.0;2.0;3.0;5.0;0.0;2.0;1.0;2.0;2.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;3.0;4.0;3.0;4.0;3.0;2.0;4.0;2.0;3.0;4.0
controllers.QLearningController;3.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0
potionsDrunk
controllers.RandomController;1.0;3.0;1.0;3.0;4.0;3.0;1.0;0.0;1.0;2.0
controllers.ZombieController;0.0;0.0;2.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
controllers.QLearningController;2.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;3.0
actionsTaken
controllers.RandomController;300.0;300.0;152.0;300.0;300.0;110.0;270.0;158.0;300.0;188.0
controllers.ZombieController;300.0;300.0;300.0;228.0;300.0;300.0;300.0;136.0;300.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0
controllers.MCTSController;300.0;110.0;122.0;116.0;70.0;62.0;134.0;140.0;220.0;300.0
controllers.QLearningController;300.0;300.0;300.0;300.0;300.0;126.0;182.0;300.0;300.0;300.0
tilesExplored
controllers.RandomController;63.0;50.0;52.0;40.0;62.0;56.0;60.0;38.0;55.0;74.0
controllers.ZombieController;17.0;21.0;33.0;45.0;48.0;29.0;31.0;37.0;22.0;21.0
controllers.RoombaController;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0
controllers.PathfindingController;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0
controllers.MCTSController;34.0;49.0;41.0;44.0;35.0;32.0;45.0;38.0;37.0;41.0
controllers.QLearningController;46.0;28.0;39.0;50.0;49.0;43.0;55.0;20.0;21.0;50.0
---------------------------------------

