hpRemaining
BEST;controllers.MCTSController;36.2
WORST;controllers.RandomController;12.7
WORST;controllers.ZombieController;12.7
monstersKilled
BEST;controllers.RandomController;5.1
WORST;controllers.MCTSController;1.1
treasuresCollected
BEST;controllers.RoombaController;3.0
WORST;controllers.PathfindingController;0.0
potionsDrunk
BEST;controllers.RandomController;2.1
WORST;controllers.PathfindingController;0.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;21.0
tilesExplored
BEST;controllers.RoombaController;60.8
WORST;controllers.PathfindingController;22.0
---------------------------------------
timesCompleted
controllers.RandomController;8.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;10.0
controllers.QLearningController;2.0
timesDied
controllers.RandomController;2.0
controllers.ZombieController;2.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;0.0
timesUncompleted
controllers.RandomController;0.0
controllers.ZombieController;7.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;8.0
---------------------------------------
hpRemaining
controllers.RandomController;23.0;0.0;5.0;15.0;34.0;11.0;11.0;0.0;18.0;10.0
controllers.ZombieController;7.0;11.0;7.0;16.0;28.0;0.0;35.0;0.0;3.0;20.0
controllers.RoombaController;17.0;14.0;27.0;18.0;7.0;15.0;13.0;19.0;19.0;16.0
controllers.PathfindingController;15.0;22.0;19.0;22.0;17.0;27.0;21.0;16.0;15.0;24.0
controllers.MCTSController;36.0;40.0;26.0;40.0;29.0;34.0;40.0;37.0;40.0;40.0
controllers.QLearningController;18.0;28.0;26.0;31.0;14.0;22.0;17.0;16.0;29.0;34.0
monstersKilled
controllers.RandomController;4.0;5.0;5.0;6.0;2.0;4.0;6.0;6.0;5.0;8.0
controllers.ZombieController;5.0;5.0;4.0;4.0;2.0;4.0;2.0;4.0;5.0;3.0
controllers.RoombaController;3.0;3.0;2.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.MCTSController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0
controllers.QLearningController;6.0;3.0;2.0;2.0;4.0;4.0;4.0;5.0;4.0;2.0
treasuresCollected
controllers.RandomController;0.0;3.0;3.0;5.0;0.0;2.0;5.0;1.0;3.0;4.0
controllers.ZombieController;1.0;2.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0
controllers.RoombaController;2.0;4.0;2.0;2.0;4.0;2.0;5.0;2.0;3.0;4.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
controllers.QLearningController;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0
potionsDrunk
controllers.RandomController;2.0;1.0;2.0;4.0;1.0;1.0;2.0;2.0;2.0;4.0
controllers.ZombieController;1.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0
controllers.RoombaController;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;1.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;2.0;1.0
controllers.QLearningController;3.0;2.0;1.0;1.0;1.0;2.0;1.0;3.0;2.0;1.0
actionsTaken
controllers.RandomController;37.0;122.0;123.0;177.0;33.0;65.0;89.0;119.0;123.0;299.0
controllers.ZombieController;300.0;300.0;300.0;300.0;123.0;66.0;300.0;290.0;300.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.MCTSController;113.0;27.0;105.0;45.0;51.0;37.0;43.0;43.0;49.0;55.0
controllers.QLearningController;300.0;300.0;109.0;127.0;300.0;300.0;300.0;300.0;300.0;300.0
tilesExplored
controllers.RandomController;31.0;66.0;66.0;77.0;28.0;43.0;52.0;35.0;73.0;86.0
controllers.ZombieController;38.0;36.0;17.0;40.0;36.0;24.0;32.0;48.0;36.0;36.0
controllers.RoombaController;59.0;62.0;50.0;62.0;63.0;63.0;67.0;60.0;59.0;63.0
controllers.PathfindingController;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
controllers.MCTSController;28.0;23.0;33.0;31.0;29.0;29.0;34.0;34.0;24.0;33.0
controllers.QLearningController;47.0;42.0;35.0;42.0;45.0;52.0;42.0;36.0;29.0;37.0
---------------------------------------

