hpRemaining
BEST;controllers.MCTSController;24.6
WORST;controllers.RandomController;9.0
monstersKilled
BEST;controllers.RandomController;4.3
WORST;controllers.PathfindingController;2.0
treasuresCollected
BEST;controllers.RandomController;3.4
WORST;controllers.PathfindingController;0.0
potionsDrunk
BEST;controllers.QLearningController;1.5
WORST;controllers.PathfindingController;0.0
actionsTaken
BEST;controllers.QLearningController;272.6
WORST;controllers.PathfindingController;22.0
tilesExplored
BEST;controllers.RandomController;48.7
WORST;controllers.PathfindingController;23.0
---------------------------------------
timesCompleted
controllers.RandomController;4.0
controllers.ZombieController;1.0
controllers.RoombaController;4.0
controllers.PathfindingController;10.0
controllers.MCTSController;9.0
controllers.QLearningController;0.0
timesDied
controllers.RandomController;5.0
controllers.ZombieController;3.0
controllers.RoombaController;2.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;2.0
timesUncompleted
controllers.RandomController;1.0
controllers.ZombieController;6.0
controllers.RoombaController;4.0
controllers.PathfindingController;0.0
controllers.MCTSController;1.0
controllers.QLearningController;8.0
---------------------------------------
hpRemaining
controllers.RandomController;0.0;0.0;0.0;39.0;0.0;17.0;18.0;1.0;15.0;0.0
controllers.ZombieController;0.0;0.0;0.0;40.0;5.0;31.0;6.0;6.0;28.0;24.0
controllers.RoombaController;18.0;29.0;0.0;18.0;0.0;12.0;13.0;15.0;16.0;22.0
controllers.PathfindingController;15.0;19.0;17.0;27.0;29.0;22.0;17.0;19.0;19.0;22.0
controllers.MCTSController;12.0;16.0;19.0;34.0;35.0;16.0;40.0;18.0;21.0;35.0
controllers.QLearningController;0.0;40.0;33.0;37.0;36.0;34.0;16.0;10.0;0.0;30.0
monstersKilled
controllers.RandomController;5.0;4.0;4.0;5.0;4.0;4.0;3.0;4.0;3.0;7.0
controllers.ZombieController;5.0;5.0;3.0;2.0;4.0;2.0;4.0;4.0;3.0;2.0
controllers.RoombaController;3.0;2.0;5.0;4.0;5.0;5.0;3.0;4.0;5.0;3.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.MCTSController;3.0;3.0;3.0;2.0;2.0;3.0;1.0;3.0;3.0;1.0
controllers.QLearningController;5.0;2.0;2.0;4.0;2.0;2.0;3.0;4.0;4.0;3.0
treasuresCollected
controllers.RandomController;3.0;3.0;2.0;6.0;3.0;2.0;1.0;6.0;3.0;5.0
controllers.ZombieController;2.0;3.0;0.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0
controllers.RoombaController;3.0;1.0;3.0;2.0;3.0;4.0;4.0;4.0;3.0;4.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;4.0;4.0;4.0;2.0;2.0;4.0;1.0;4.0;4.0;2.0
controllers.QLearningController;4.0;1.0;2.0;3.0;1.0;1.0;2.0;4.0;0.0;1.0
potionsDrunk
controllers.RandomController;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;1.0;3.0
controllers.ZombieController;0.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0
controllers.RoombaController;0.0;1.0;1.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;0.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0
controllers.QLearningController;0.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;2.0
actionsTaken
controllers.RandomController;113.0;43.0;202.0;300.0;21.0;126.0;82.0;124.0;126.0;223.0
controllers.ZombieController;213.0;275.0;79.0;300.0;300.0;300.0;300.0;300.0;300.0;104.0
controllers.RoombaController;46.0;300.0;79.0;300.0;62.0;300.0;84.0;128.0;300.0;134.0
controllers.PathfindingController;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
controllers.MCTSController;46.0;184.0;104.0;48.0;66.0;68.0;300.0;60.0;82.0;34.0
controllers.QLearningController;273.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;53.0;300.0
tilesExplored
controllers.RandomController;45.0;28.0;44.0;71.0;21.0;61.0;49.0;56.0;54.0;58.0
controllers.ZombieController;44.0;37.0;16.0;30.0;38.0;24.0;34.0;37.0;36.0;32.0
controllers.RoombaController;32.0;32.0;35.0;43.0;35.0;52.0;32.0;35.0;56.0;33.0
controllers.PathfindingController;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
controllers.MCTSController;29.0;35.0;35.0;34.0;36.0;30.0;28.0;33.0;35.0;28.0
controllers.QLearningController;45.0;21.0;28.0;42.0;18.0;22.0;41.0;53.0;19.0;22.0
---------------------------------------

