hpRemaining
BEST;controllers.PathfindingController;40.0
WORST;controllers.RoombaController;7.5
monstersKilled
BEST;controllers.RoombaController;4.8
WORST;controllers.PathfindingController;0.0
treasuresCollected
BEST;controllers.RandomController;2.4
WORST;controllers.RoombaController;1.5
WORST;controllers.QLearningController;1.5
potionsDrunk
BEST;controllers.RandomController;1.4
WORST;controllers.PathfindingController;0.0
actionsTaken
BEST;controllers.ZombieController;263.2
WORST;controllers.PathfindingController;27.0
tilesExplored
BEST;controllers.RandomController;43.7
WORST;controllers.PathfindingController;28.0
---------------------------------------
timesCompleted
controllers.RandomController;6.0
controllers.ZombieController;2.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;10.0
controllers.QLearningController;2.0
timesDied
controllers.RandomController;3.0
controllers.ZombieController;4.0
controllers.RoombaController;5.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;4.0
timesUncompleted
controllers.RandomController;1.0
controllers.ZombieController;5.0
controllers.RoombaController;5.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;4.0
---------------------------------------
hpRemaining
controllers.RandomController;0.0;0.0;7.0;8.0;37.0;40.0;5.0;20.0;0.0;17.0
controllers.ZombieController;23.0;0.0;24.0;34.0;0.0;14.0;9.0;4.0;0.0;0.0
controllers.RoombaController;3.0;21.0;0.0;0.0;12.0;0.0;0.0;16.0;0.0;23.0
controllers.PathfindingController;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0
controllers.MCTSController;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;35.0
controllers.QLearningController;0.0;0.0;18.0;0.0;24.0;40.0;40.0;0.0;19.0;28.0
monstersKilled
controllers.RandomController;6.0;6.0;5.0;4.0;1.0;1.0;8.0;2.0;5.0;5.0
controllers.ZombieController;4.0;5.0;3.0;2.0;7.0;4.0;4.0;6.0;6.0;5.0
controllers.RoombaController;5.0;5.0;4.0;5.0;5.0;4.0;5.0;6.0;4.0;5.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
controllers.QLearningController;5.0;5.0;4.0;4.0;4.0;0.0;1.0;5.0;4.0;4.0
treasuresCollected
controllers.RandomController;3.0;2.0;2.0;2.0;1.0;2.0;5.0;3.0;1.0;3.0
controllers.ZombieController;1.0;2.0;3.0;1.0;4.0;1.0;2.0;4.0;3.0;2.0
controllers.RoombaController;2.0;1.0;2.0;1.0;3.0;1.0;1.0;3.0;0.0;1.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.MCTSController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.QLearningController;2.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;0.0;2.0
potionsDrunk
controllers.RandomController;1.0;1.0;2.0;1.0;1.0;1.0;4.0;0.0;1.0;2.0
controllers.ZombieController;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0
controllers.RoombaController;1.0;3.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.QLearningController;0.0;1.0;2.0;0.0;2.0;0.0;1.0;0.0;2.0;2.0
actionsTaken
controllers.RandomController;85.0;52.0;147.0;97.0;33.0;59.0;300.0;45.0;135.0;85.0
controllers.ZombieController;300.0;158.0;291.0;300.0;291.0;300.0;300.0;287.0;300.0;105.0
controllers.RoombaController;300.0;300.0;34.0;68.0;300.0;26.0;171.0;300.0;13.0;300.0
controllers.PathfindingController;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0;27.0
controllers.MCTSController;179.0;53.0;61.0;47.0;43.0;43.0;37.0;45.0;43.0;49.0
controllers.QLearningController;264.0;100.0;300.0;37.0;300.0;79.0;267.0;165.0;300.0;300.0
tilesExplored
controllers.RandomController;37.0;45.0;50.0;44.0;31.0;39.0;71.0;38.0;25.0;57.0
controllers.ZombieController;27.0;32.0;52.0;22.0;55.0;24.0;40.0;56.0;55.0;37.0
controllers.RoombaController;33.0;35.0;27.0;30.0;37.0;15.0;23.0;45.0;13.0;27.0
controllers.PathfindingController;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0;28.0
controllers.MCTSController;29.0;31.0;33.0;30.0;28.0;30.0;30.0;29.0;33.0;32.0
controllers.QLearningController;30.0;30.0;30.0;19.0;47.0;32.0;38.0;35.0;26.0;34.0
---------------------------------------

