hpRemaining
BEST;controllers.PathfindingController;39.5
WORST;controllers.RandomController;9.8
monstersKilled
BEST;controllers.RandomController;4.5
WORST;controllers.RoombaController;0.8
treasuresCollected
BEST;controllers.RandomController;4.5
WORST;controllers.RoombaController;0.8
potionsDrunk
BEST;controllers.RandomController;1.2
WORST;controllers.RoombaController;0.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;15.0
tilesExplored
BEST;controllers.RandomController;61.0
WORST;controllers.PathfindingController;16.0
---------------------------------------
timesCompleted
controllers.RandomController;3.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;10.0
controllers.QLearningController;4.0
timesDied
controllers.RandomController;5.0
controllers.ZombieController;0.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;2.0
timesUncompleted
controllers.RandomController;2.0
controllers.ZombieController;9.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;4.0
---------------------------------------
hpRemaining
controllers.RandomController;23.0;12.0;0.0;0.0;0.0;12.0;0.0;35.0;16.0;0.0
controllers.ZombieController;20.0;27.0;30.0;6.0;24.0;40.0;30.0;26.0;28.0;19.0
controllers.RoombaController;30.0;27.0;40.0;35.0;40.0;30.0;30.0;33.0;28.0;27.0
controllers.PathfindingController;40.0;40.0;40.0;36.0;40.0;40.0;39.0;40.0;40.0;40.0
controllers.MCTSController;40.0;19.0;40.0;26.0;40.0;40.0;39.0;26.0;27.0;40.0
controllers.QLearningController;0.0;0.0;29.0;30.0;24.0;27.0;39.0;19.0;13.0;40.0
monstersKilled
controllers.RandomController;4.0;3.0;5.0;6.0;5.0;5.0;7.0;2.0;4.0;4.0
controllers.ZombieController;3.0;1.0;1.0;4.0;2.0;2.0;2.0;2.0;1.0;2.0
controllers.RoombaController;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;1.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0
controllers.QLearningController;5.0;4.0;4.0;3.0;3.0;2.0;2.0;3.0;4.0;0.0
treasuresCollected
controllers.RandomController;5.0;4.0;4.0;6.0;5.0;6.0;6.0;1.0;4.0;4.0
controllers.ZombieController;4.0;2.0;4.0;5.0;4.0;1.0;3.0;3.0;3.0;1.0
controllers.RoombaController;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0
controllers.QLearningController;4.0;2.0;1.0;2.0;1.0;2.0;2.0;3.0;2.0;1.0
potionsDrunk
controllers.RandomController;2.0;1.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;1.0
controllers.ZombieController;1.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0
controllers.QLearningController;1.0;0.0;3.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0
actionsTaken
controllers.RandomController;300.0;51.0;111.0;185.0;112.0;300.0;279.0;77.0;55.0;109.0
controllers.ZombieController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;77.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0
controllers.MCTSController;33.0;35.0;35.0;105.0;25.0;29.0;29.0;37.0;25.0;75.0
controllers.QLearningController;257.0;145.0;300.0;300.0;65.0;95.0;195.0;93.0;300.0;300.0
tilesExplored
controllers.RandomController;69.0;45.0;59.0;74.0;62.0;76.0;70.0;52.0;42.0;61.0
controllers.ZombieController;53.0;32.0;40.0;59.0;47.0;36.0;45.0;38.0;33.0;22.0
controllers.RoombaController;25.0;25.0;15.0;24.0;15.0;24.0;29.0;24.0;29.0;24.0
controllers.PathfindingController;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0
controllers.MCTSController;22.0;24.0;21.0;25.0;21.0;19.0;20.0;21.0;19.0;24.0
controllers.QLearningController;40.0;37.0;40.0;44.0;27.0;24.0;32.0;27.0;39.0;17.0
---------------------------------------

