hpRemaining
BEST;controllers.PathfindingController;31.4
WORST;controllers.QLearningController;14.1
monstersKilled
BEST;controllers.ZombieController;4.6
WORST;controllers.RoombaController;1.0
WORST;controllers.PathfindingController;1.0
treasuresCollected
BEST;controllers.RandomController;2.9
WORST;controllers.RoombaController;1.0
WORST;controllers.PathfindingController;1.0
potionsDrunk
BEST;controllers.ZombieController;2.0
WORST;controllers.RoombaController;0.0
WORST;controllers.PathfindingController;0.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;20.0
tilesExplored
BEST;controllers.RandomController;42.0
WORST;controllers.RoombaController;6.0
---------------------------------------
timesCompleted
controllers.RandomController;8.0
controllers.ZombieController;2.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.MCTSController;10.0
controllers.QLearningController;2.0
timesDied
controllers.RandomController;2.0
controllers.ZombieController;3.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;2.0
timesUncompleted
controllers.RandomController;0.0
controllers.ZombieController;5.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.MCTSController;0.0
controllers.QLearningController;6.0
---------------------------------------
hpRemaining
controllers.RandomController;29.0;20.0;9.0;0.0;16.0;21.0;16.0;29.0;30.0;0.0
controllers.ZombieController;31.0;14.0;0.0;28.0;0.0;29.0;38.0;0.0;31.0;4.0
controllers.RoombaController;34.0;28.0;26.0;26.0;30.0;29.0;27.0;32.0;35.0;26.0
controllers.PathfindingController;34.0;35.0;27.0;28.0;32.0;33.0;31.0;35.0;28.0;31.0
controllers.MCTSController;34.0;35.0;28.0;26.0;29.0;32.0;26.0;35.0;31.0;27.0
controllers.QLearningController;35.0;15.0;0.0;12.0;0.0;12.0;11.0;18.0;21.0;17.0
monstersKilled
controllers.RandomController;3.0;4.0;3.0;4.0;6.0;2.0;5.0;4.0;5.0;6.0
controllers.ZombieController;5.0;5.0;6.0;4.0;5.0;4.0;2.0;5.0;5.0;5.0
controllers.RoombaController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;2.0;1.0;4.0;2.0;1.0;2.0;2.0;1.0;2.0;2.0
controllers.QLearningController;2.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;3.0;3.0
treasuresCollected
controllers.RandomController;2.0;3.0;2.0;3.0;4.0;1.0;3.0;2.0;6.0;3.0
controllers.ZombieController;2.0;5.0;2.0;2.0;2.0;4.0;2.0;2.0;3.0;2.0
controllers.RoombaController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.MCTSController;1.0;3.0;5.0;4.0;3.0;2.0;3.0;1.0;4.0;2.0
controllers.QLearningController;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;4.0
potionsDrunk
controllers.RandomController;1.0;1.0;1.0;0.0;3.0;0.0;3.0;2.0;3.0;2.0
controllers.ZombieController;3.0;2.0;2.0;3.0;0.0;3.0;2.0;0.0;3.0;2.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.MCTSController;1.0;1.0;3.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0
controllers.QLearningController;1.0;1.0;1.0;2.0;0.0;1.0;1.0;2.0;1.0;1.0
actionsTaken
controllers.RandomController;104.0;58.0;40.0;81.0;190.0;24.0;120.0;138.0;122.0;184.0
controllers.ZombieController;300.0;208.0;294.0;300.0;172.0;246.0;300.0;231.0;300.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
controllers.MCTSController;32.0;34.0;84.0;100.0;56.0;44.0;62.0;36.0;82.0;40.0
controllers.QLearningController;300.0;300.0;262.0;214.0;82.0;220.0;300.0;300.0;300.0;300.0
tilesExplored
controllers.RandomController;34.0;38.0;29.0;35.0;60.0;25.0;45.0;48.0;56.0;50.0
controllers.ZombieController;34.0;45.0;47.0;41.0;29.0;50.0;20.0;32.0;41.0;34.0
controllers.RoombaController;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
controllers.PathfindingController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.MCTSController;22.0;29.0;43.0;36.0;28.0;25.0;32.0;22.0;34.0;29.0
controllers.QLearningController;15.0;32.0;37.0;39.0;27.0;36.0;30.0;32.0;35.0;43.0
---------------------------------------

